Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,LOMA LINDA UNIV,221-251 S G St,"SB 1
SB 2
SB 4
SB 5
SB 6
SB 7",San Bernardino,CA,92410,,888-758-4389,E,,Public,24 hours daily,,,,,,11,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.097736,-117.298451,2020-12-30,160526,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.4 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,SDIA,2701 N Harbor Dr,"OLD -TERMINAL 1; -
TERMINAL 1; Located near Terminal 1 Sky Bridge, parking rates apply",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,32.727874,-117.181131,2020-12-30,160527,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,WINDPLAY,4944 Windplay Dr,"WINDPLAY # 1; rear of building
WINDPLAY # 2; rear of building
WINDPLAY # 3; rear of building",El Dorado Hills,CA,95762,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.637669,-121.070366,2020-12-30,160528,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,250 Spectrum,"250 SPECTRUM 01; Stations are on Level 2.
250 SPECTRUM 02; Parking Rates Apply: Stations are on Level 2.
250 SPECTRUM 03; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 04; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 05; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 06; -",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6525541,-117.7476439,2020-12-30,160529,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,1305 S Main St,"AGORA STATION 1; -
AGORA STATION 2; -",Walnut Creek,CA,94596,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.894244,-122.059209,2020-12-30,160530,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,JOHN MUIR HLTH,5003 Commercial Circle,"JMH 5003 CC #1; John Muir Health 5003 Commercial Circle Concord surface parking lot.
JMH 5003 CC #2; John Muir Health 5003 Commercial Circle Concord surface parking lot.",Concord,CA,94520,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.01504,-122.031698,2020-12-30,160531,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $5 per additional hour, maximum payment of $40",,,,,,,,,,,,,,,,,,,,
ELEC,SCLH,965 Orchard Creek Ln,LINCOLN HILLS,Lincoln,CA,95648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.8689749,-121.276218,2020-12-30,160532,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $4 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,LOMA LINDA UNIV,250 S G St,SB 3,San Bernardino,CA,92410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0966894,-117.2986792,2020-12-30,160534,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.4 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,TEAM VOLKSWAGEN,25115 Mission Blvd,DC FAST,Hayward,CA,94544,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,200-9,37.6577697,-122.0730978,2020-12-30,160535,2020-12-30 00:25:24 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.2 per kWh, minimum payment of $5",,,,,,,,,,,,,,,,,,,,
ELEC,MONOGRAM RES,1401 Mission St,"OLUME 1; Located on level B1 of the garage. Enter from 10th st. 
OLUME 2; Located on level B1 of the garage. Enter from 10th st. ",San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.774948,-122.415848,2020-12-30,160536,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,DIRITO BROTHERS,2020 N Main St,DC FAST 1; -,Walnut Creek,CA,94596,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.9073958,-122.0639879,2020-12-30,160537,2020-12-30 00:25:24 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.2 per hour, minimum payment of $0.2",,,,,,,,,,,,,,,,,,,,
ELEC,CPEX,590 3rd Ave,"SOUTH BAY CTS 1; parking space next to third ave
SOUTH BAY CTS; Located at Assessor's Center",Chula Vista,CA,91910,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,32.631264,-117.076888,2020-12-30,160538,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour from 4:00 PM to 9:00 PM, $0.495 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SHS MISSION VAL,2401 Camino Del Rio N,"STATION 1; Located near the hotel's entrance
STATION 2; Located near the hotel's entrance",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,32.771751,-117.137166,2020-12-30,160539,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $1 per additional hour, $0.5 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,LEVC GROUP LLC,2501 E Lakeshore Dr,STATION 1; Next to Elsinore care dental,Lake Elsinore,CA,92530,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6600487,-117.3015748,2020-12-30,160540,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UC SANTABARBARA,Lot 60 - East Side - Opposite the Entrance to the Lot Turn West from Storke Rd on Sierra Madre Ct,"60 PARKING-EAST; Vehicles parked in EV Charging Spaces must be actively charging & display a valid UCSB Faculty, Staff or “H” type parking permit.“FSH Visitor” or Night & Weekend permits prohibited",Goleta,CA,93117,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.4187763,-119.8699627,2020-12-30,160541,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,ONTARIO 76,1850 E Holt Blvd,"CHARGER 1; Located in front of the gas station
CHARGER 2; Located in front of the gas station",Ontario,CA,91761,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-9,34.063139,-117.61148,2020-12-30,160542,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.2 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,CCSF - SFO,San Francisco International Airport International Parking Garage G,"SFO INT LOT G-1; International Parking Garage G Level 1
SFO INT LOT G-2; International Parking Garage G Level 3
SFO INT LOT G-3; International Parking Garage G Level 3
SFO INT LOT G-5; International Parking Garage G Level 1
SFO INT LOT G-6; International Parking Garage G Level 7
SFO INT LOT G-7; International Parking Garage G Level 7
SFO INT LOT G-8; International Parking Garage G Level 7",San Francisco,CA,94128,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6156528,-122.3925626,2020-12-30,160543,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,ROBLE,375 Santa Teresa St,"ROBLE LL1-DIS; Parking garage 
ROBLE LL2-10; -
ROBLE LL2-11; -
ROBLE LL2-12; -",Stanford,CA,94305,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.425961,-122.173545,2020-12-30,160544,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $1 per hour from 6:00 AM to 4:00 PM,,,,,,,,,,,,,,,,,,,,
ELEC,DUBLIN KIA,4300 D John Monego Ct,"#1; North side of Kia Building
#2; North side of Kia building",Dublin,CA,94568,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.703324,-121.877161,2020-12-30,160545,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$5 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,WESTFIELD,6439-6463 Owensmouth Ave,"STATION 10; Top deck 4th floor, Southeast corner 
STATION 11; 4th floor, Southeast corner near Nordstrom
STATION 12; Mezzanie level
STATION 3; Ground Exit
STATION 4; Ground Exit 
STATION 5; Ground Exit
STATION 6; Ground Exit
STATION 7; Top deck 4th floor, Southeast corner 
STATION 8; Top deck 4th floor, Southeast corner 
STATION 9; Top deck 4th floor, Southeast corner ",Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1844178,-118.6040041,2020-12-30,160546,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.28 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,ROBLE,671-725 Panama St,ROBLE LL1-5; -,Stanford,CA,94305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4267856,-122.1760097,2020-12-30,160547,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $1 per hour from 6:00 AM to 4:00 PM,,,,,,,,,,,,,,,,,,,,
ELEC,ELAN MENLO PARK,3645 Haven Ave,"H35; Residents only
L62; -
M65; -",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.485718,-122.182879,2020-12-30,160548,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,EV CHARGING,Pso De Arboles,EVC AUTO TECH; Auto Tech Building at North East Corner,San Jose,CA,95135,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.302921,-121.7654268,2020-12-30,160549,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 3 hours, and $1.5 per additional hour, minimum payment of $0.35, maximum payment of $15, maximum session time is 12 hours",,,,,,,,,,,,,,,,,,,,
ELEC,CCSF - SFO,San Francisco International Airport Domestic Garage,SFO LOT C-2; Domestic Parking Garage Level 1 Section C,South San Francisco,CA,94128,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6159112,-122.3851667,2020-12-30,160550,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CCSF - SFO,San Francisco International Airport International Parking Garage G,SFO INT LOT G12; International Parking Garage G Level 7,Millbrae,CA,94030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6154248,-122.3931588,2020-12-30,160551,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,6399 Christie Ave,"AVENUE 64 1
AVENUE 64 2; -",Emeryville,CA,94608,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.842947,-122.296292,2020-12-30,160552,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHLAND,1378-1398 S Sanderson Ave,STATION 2; near rear of building ,Anaheim,CA,92806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8145365,-117.8747857,2020-12-30,160553,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $2.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHLAND,1382 S Sanderson Ave,STATION 1; near end of building ,Anaheim,CA,92806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8145186,-117.8748287,2020-12-30,160554,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $2.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CALTRANS - D3,9001-9119 Elkmont Way,ELK GROVE,Elk Grove,CA,95624,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.3833984,-121.3634259,2020-12-30,160555,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,TORRANCE,2300-2376 Jefferson St,"WILSON PARK DC; ChargePoint BMW &amp; VW Express Corridor Location - On the Wilson Park parking lot near the Sports Center
WILSON PARK L2; On Wilson Park parking lot near the Sports Center",Torrance,CA,90501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-8,33.827444,-118.324599,2020-12-30,160556,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,COC EV CHARGING,324-374 S Vicentia Ave,CITY HALL 1; -,Corona,CA,92882,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8789284,-117.5750622,2020-12-30,160557,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,TOWNOFDANVILLE,400 Front St,DC EXPRESS 01; ChargePoint BMW & VW Express Corridor Location,Danville,CA,94526,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,37.8204696,-121.9954667,2020-12-30,160558,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.55 per kWh, $1 per session",,,,,,,,,,,,,,,,,,,,
ELEC,HQ STATION 5,9807 Bell Ranch Dr,"SFS DO #1
SFS DO #2
SFS LEVEL 3; -",Santa Fe Springs,CA,90670,,888-758-4389,E,,Public,24 hours daily,,,,,,3,2,,ChargePoint Network,https://www.chargepoint.com,200-9,33.949624,-118.06438,2020-12-30,160559,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,UC SANTABARBARA,UCSB - 10 Parking Structure Mesa Rd,"10 PARKING 1; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation
10 PARKING 2; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation 
10 PARKING 3; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation 
10 PARKING 4; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation ",Santa Barbara,CA,93106,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.4158168,-119.8405506,2020-12-30,160560,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,4051 Douglas Blvd,STORE 6036,Granite Bay,CA,95746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.7440723,-121.2244833,2020-12-30,160561,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,822 E Evelyn Ave,BRISTOL COMMONS,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3710926,-122.0161176,2020-12-30,160562,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,FACEBOOK,164 Jefferson Dr.,"MPK 28 11
MPK 28 12
MPK 28 13
MPK 28 14
MPK 28GW 3; -
MPK 28GW 4",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.481634,-122.172448,2020-12-30,160563,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,MAIN VALET 1,6131-6145 Telegraph Rd,MAIN VALET 1; The station can be accessed via Valet Parking for a $5.00 flat fee,Commerce,CA,90040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9980016,-118.145934,2020-12-30,160564,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CALTRANS - D3,3165 Fitzgerald Rd,RANCHO CORDOVA,Rancho Cordova,CA,95742,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.5876169,-121.2612954,2020-12-30,160565,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,2121 Avenue of the Stars,"FOX PLAZA PS 01; Parking Rates Apply:Stations are on P5, on the left as you enter.
FOX PLAZA PS 02; Parking Rates Apply: Stations are on P5, on the left as you enter.
FOX PLAZA PS 03; Stations are on P5,on the left as you enter.
FOX PLAZA PS 04; Stations are on P5, on the left as you enter.
FOX PLAZA PS 05; Parking Rates Apply: Stations are on P5, on the left as you enter the garage.
FOX PLAZA PS 06; Parking Rates Apply: Stations are on P5, on the left as you enter the garage.",Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.055154,-118.413615,2020-12-30,160566,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR,555 McMurray Rd,"SYV MARRIOTT 1; ChargePoint BMW &amp; VW Express Corridor Location - The station is located behind the hotel on the west side of the building
SYV MARRIOTT 2; ChargePoint BMW &amp; VW Express Corridor Location - The station is located behind the hotel on the west side of the building",Buellton,CA,93427,,888-758-4389,E,,Public,24 hours daily,,,,,,,4,,ChargePoint Network,https://www.chargepoint.com,200-8,34.615389,-120.188117,2020-12-30,160567,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,TORRANCE,3855 W 242nd St,"WALTERIA DC; ChargePoint BMW &amp; VW Express Corridor Location - Walteria Park on the left parking side from the library
WALTERIA L2; The station is located near the library",Torrance,CA,90505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-9,33.805021,-118.353564,2020-12-30,160568,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,TORRANCE,17537 Yukon Ave,"MCMASTERPARK DC; ChargePoint BMW &amp; VW Express Corridor Location
MCMASTERPARK L2; -",Torrance,CA,90504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-9,33.871646,-118.335482,2020-12-30,160569,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,TORRANCE,1334 Post Ave,"POST DC; ChargePoint BMW &amp; VW Express Corridor Location - On the public parking lot across of the Bank of America  parking lot.
POST L2; On the public parking lot across the Bank of America parking lot",Torrance,CA,90501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-9,33.835053,-118.317387,2020-12-30,160570,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,MAIN STREET,19500 Stevens Creek Blvd,"MSC 10; Located on the ground level of the garage
MSC 11; Located on the ground level of the garage
MSC 1; Located on the ground level of the garage
MSC 2; Located on the ground level of the garage
MSC 3; Located on the ground level of the garage
MSC 4; Located on the ground level of the garage
MSC 5; Located on the ground level of the garage
MSC 6; Located on the ground level of the garage
MSC 7; Located on the ground level of the garage
MSC 8; Located on the ground level of the garage
MSC 9; Located on the ground level of the garage",Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.322676,-122.014284,2020-12-30,160571,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.49 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,PUR,225 W 3rd St,SOFI AT 3RD; near lobby entrance ,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7708347,-118.1945326,2020-12-30,160572,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $0.15 per additional hour, $0.3 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
